# W [GeV]    S_gg [GeV^-1]
8.077645e+02    5.499462e-07
8.455754e+02    4.765740e-07
8.585683e+02    4.538690e-07
8.717608e+02    4.321455e-07
8.851561e+02    4.113186e-07
8.987572e+02    3.914790e-07
9.125673e+02    3.723610e-07
9.265896e+02    3.540399e-07
9.408273e+02    3.364447e-07
9.552839e+02    3.196404e-07
9.699626e+02    3.035040e-07
1.000000e+03    2.731953e-07
