# W [GeV]    S_gg [GeV^-1]
4.809713e+01    1.137605e-04
4.883618e+01    1.108662e-04
4.958659e+01    1.079857e-04
5.112217e+01    1.024742e-04
5.190770e+01    9.973222e-05
5.270530e+01    9.718121e-05
5.351516e+01    9.467069e-05
5.433746e+01    9.218419e-05
5.517240e+01    8.976804e-05
5.775498e+01    8.283887e-05
5.864242e+01    8.064711e-05
5.954351e+01    7.855598e-05
6.045844e+01    7.644832e-05
6.138743e+01    7.446140e-05
6.233070e+01    7.242718e-05
6.328846e+01    7.056086e-05
6.426093e+01    6.866867e-05
6.524835e+01    6.678918e-05
6.625094e+01    6.506662e-05
6.935210e+01    5.990304e-05
7.259842e+01    5.521794e-05
7.484662e+01    5.228492e-05
7.599669e+01    5.081827e-05
7.716444e+01    4.942367e-05
7.835013e+01    4.811102e-05
8.201764e+01    4.424147e-05
8.327791e+01    4.300780e-05
8.455754e+01    4.183620e-05
8.585683e+01    4.068798e-05
8.717608e+01    3.955505e-05
8.851561e+01    3.842802e-05
8.987572e+01    3.739378e-05
9.125673e+01    3.632238e-05
9.265896e+01    3.531892e-05
9.408273e+01    3.434000e-05
9.552839e+01    3.337693e-05
9.699626e+01    3.245130e-05
9.848668e+01    3.151022e-05
1.000000e+02    3.062938e-05
1.015366e+02    2.975251e-05
1.030968e+02    2.891022e-05
1.046809e+02    2.807938e-05
1.095810e+02    2.575429e-05
1.147104e+02    2.357787e-05
1.164730e+02    2.289687e-05
1.182627e+02    2.223460e-05
1.200799e+02    2.159379e-05
1.219250e+02    2.095464e-05
1.237985e+02    2.035270e-05
1.257007e+02    1.975117e-05
1.276322e+02    1.916553e-05
1.295934e+02    1.860452e-05
1.315847e+02    1.805334e-05
1.336066e+02    1.752111e-05
1.356595e+02    1.698703e-05
1.398606e+02    1.599453e-05
1.420097e+02    1.551977e-05
1.464074e+02    1.460774e-05
1.509413e+02    1.373072e-05
1.532606e+02    1.331111e-05
1.556155e+02    1.291432e-05
1.580067e+02    1.251482e-05
1.604346e+02    1.212765e-05
1.628998e+02    1.175967e-05
1.654029e+02    1.140080e-05
1.679444e+02    1.104550e-05
1.705250e+02    1.070232e-05
1.731453e+02    1.037484e-05
1.758058e+02    1.004415e-05
1.785072e+02    9.733870e-06
1.812501e+02    9.429501e-06
1.840351e+02    9.134762e-06
1.868629e+02    8.843093e-06
1.926496e+02    8.294793e-06
1.956099e+02    8.030129e-06
1.986155e+02    7.773789e-06
2.016674e+02    7.524149e-06
2.047662e+02    7.281028e-06
2.079126e+02    7.050144e-06
2.111073e+02    6.815627e-06
2.143512e+02    6.600893e-06
2.176448e+02    6.385082e-06
2.209891e+02    6.177058e-06
2.243848e+02    5.971625e-06
2.278326e+02    5.779167e-06
2.313334e+02    5.587027e-06
2.348881e+02    5.401109e-06
2.421620e+02    5.045252e-06
2.458830e+02    4.875404e-06
2.496612e+02    4.712616e-06
2.534974e+02    4.553497e-06
2.573926e+02    4.400204e-06
2.613476e+02    4.253528e-06
2.694409e+02    3.966971e-06
2.735811e+02    3.829086e-06
2.777849e+02    3.697280e-06
2.820533e+02    3.568697e-06
2.863872e+02    3.443300e-06
2.907878e+02    3.325396e-06
2.952560e+02    3.207915e-06
2.997928e+02    3.095871e-06
3.043993e+02    2.986851e-06
3.090767e+02    2.880065e-06
3.138259e+02    2.776847e-06
3.186480e+02    2.679161e-06
3.235443e+02    2.581884e-06
3.285158e+02    2.489875e-06
3.335637e+02    2.399401e-06
3.386892e+02    2.312374e-06
3.438934e+02    2.227366e-06
3.491776e+02    2.146422e-06
3.545430e+02    2.066909e-06
3.655223e+02    1.915904e-06
3.711389e+02    1.843920e-06
3.768417e+02    1.776570e-06
3.826321e+02    1.708180e-06
3.885116e+02    1.643347e-06
3.944814e+02    1.581491e-06
4.005429e+02    1.520789e-06
4.066975e+02    1.462571e-06
4.129467e+02    1.405582e-06
4.192920e+02    1.351216e-06
4.257347e+02    1.298596e-06
4.322765e+02    1.247959e-06
4.456630e+02    1.151315e-06
4.525110e+02    1.106250e-06
4.594642e+02    1.061628e-06
4.665242e+02    1.018905e-06
4.736927e+02    9.781221e-07
4.809713e+02    9.380220e-07
4.883618e+02    8.995255e-07
4.958659e+02    8.626987e-07
5.034853e+02    8.267031e-07
5.112217e+02    7.930519e-07
5.190770e+02    7.595370e-07
5.270530e+02    7.280742e-07
5.351516e+02    6.968154e-07
5.433746e+02    6.674140e-07
5.517240e+02    6.387513e-07
5.775498e+02    5.597617e-07
5.864242e+02    5.351496e-07
5.954351e+02    5.115681e-07
6.045844e+02    4.889198e-07
6.138743e+02    4.672104e-07
6.233070e+02    4.462051e-07
6.328846e+02    4.259494e-07
6.426093e+02    4.065343e-07
6.524835e+02    3.882302e-07
6.625094e+02    3.702804e-07
6.830258e+02    3.366973e-07
6.935210e+02    3.207428e-07
7.041775e+02    3.057814e-07
7.149977e+02    2.911878e-07
7.259842e+02    2.773483e-07
7.371395e+02    2.637681e-07
7.484662e+02    2.509504e-07
7.599669e+02    2.387160e-07
7.716444e+02    2.268460e-07
7.835013e+02    2.156296e-07
7.955404e+02    2.048119e-07
8.077645e+02    1.944992e-07
8.201764e+02    1.845935e-07
8.327791e+02    1.752308e-07
8.455754e+02    1.662279e-07
8.585683e+02    1.574402e-07
8.987572e+02    1.338429e-07
9.125673e+02    1.266090e-07
9.265896e+02    1.197668e-07
9.408273e+02    1.131980e-07
9.699626e+02    1.010223e-07
9.848668e+02    9.537963e-08
1.000000e+03    8.992391e-08
