# W [GeV]    S_gg [GeV^-1]
2.143512e+02    3.717162e-06
2.176448e+02    3.552683e-06
2.209891e+02    3.395434e-06
2.278326e+02    3.096586e-06
2.313334e+02    2.956010e-06
2.348881e+02    2.821236e-06
2.384973e+02    2.691210e-06
2.458830e+02    2.447036e-06
2.496612e+02    2.331264e-06
2.534974e+02    2.220578e-06
2.573926e+02    2.114324e-06
2.613476e+02    2.012203e-06
2.694409e+02    1.821405e-06
2.735811e+02    1.731452e-06
2.777849e+02    1.644902e-06
2.820533e+02    1.561699e-06
2.863872e+02    1.482521e-06
2.952560e+02    1.334699e-06
2.997928e+02    1.265021e-06
3.043993e+02    1.198633e-06
3.090767e+02    1.135318e-06
3.138259e+02    1.074574e-06
3.186480e+02    1.016608e-06
3.235443e+02    9.616414e-07
3.285158e+02    9.089312e-07
3.335637e+02    8.582717e-07
3.386892e+02    8.102906e-07
3.438934e+02    7.646891e-07
3.491776e+02    7.207290e-07
3.545430e+02    6.794108e-07
3.655223e+02    6.020587e-07
3.711389e+02    5.660498e-07
3.768417e+02    5.320996e-07
3.826321e+02    4.999246e-07
3.885116e+02    4.691812e-07
4.005429e+02    4.122806e-07
4.192920e+02    3.376279e-07
4.257347e+02    3.155799e-07
4.322765e+02    2.944588e-07
4.389187e+02    2.744925e-07
4.456630e+02    2.557046e-07
4.525110e+02    2.381289e-07
4.594642e+02    2.214031e-07
4.665242e+02    2.056616e-07
4.736927e+02    1.908000e-07
4.809713e+02    1.767714e-07
4.958659e+02    1.513695e-07
5.034853e+02    1.397269e-07
5.112217e+02    1.289006e-07
5.190770e+02    1.187906e-07
5.270530e+02    1.091994e-07
5.351516e+02    1.002882e-07
5.433746e+02    9.194427e-08
5.517240e+02    8.418326e-08
5.602016e+02    7.698102e-08
5.688096e+02    7.020696e-08
5.775498e+02    6.395022e-08
5.864242e+02    5.809341e-08
5.954351e+02    5.266451e-08
6.045844e+02    4.764404e-08
6.138743e+02    4.300778e-08
6.233070e+02    3.871487e-08
6.328846e+02    3.476309e-08
6.426093e+02    3.111529e-08
6.524835e+02    2.777386e-08
6.625094e+02    2.471731e-08
6.726894e+02    2.191410e-08
6.830258e+02    1.935660e-08
6.935210e+02    1.702830e-08
7.149977e+02    1.301041e-08
7.371395e+02    9.743845e-09
7.484662e+02    8.366148e-09
7.599669e+02    7.136753e-09
7.716444e+02    6.044859e-09
7.955404e+02    4.244549e-09
8.077645e+02    3.513478e-09
8.327791e+02    2.339437e-09
8.455754e+02    1.878490e-09
8.585683e+02    1.490318e-09
8.717608e+02    1.166710e-09
8.851561e+02    9.011424e-10
8.987572e+02    6.843209e-10
9.125673e+02    5.106846e-10
9.265896e+02    3.737498e-10
9.408273e+02    2.675510e-10
9.552839e+02    1.867236e-10
9.699626e+02    1.266986e-10
9.848668e+02    8.318592e-11
