# W [GeV]    S_gg [GeV^-1]
4.594642e+02    1.232379e-06
4.665242e+02    1.184791e-06
4.736927e+02    1.138901e-06
4.809713e+02    1.093516e-06
4.883618e+02    1.050051e-06
4.958659e+02    1.008336e-06
5.034853e+02    9.681751e-07
5.112217e+02    9.290110e-07
5.190770e+02    8.914312e-07
5.270530e+02    8.551988e-07
5.351516e+02    8.206259e-07
5.433746e+02    7.865829e-07
5.517240e+02    7.541297e-07
5.602016e+02    7.229784e-07
5.775498e+02    6.638100e-07
5.864242e+02    6.361164e-07
5.954351e+02    6.086520e-07
6.045844e+02    5.825615e-07
6.233070e+02    5.336200e-07
6.328846e+02    5.100395e-07
6.426093e+02    4.879737e-07
6.625094e+02    4.458075e-07
6.726894e+02    4.260816e-07
6.830258e+02    4.069205e-07
7.041775e+02    3.710801e-07
7.149977e+02    3.538420e-07
7.259842e+02    3.376764e-07
7.371395e+02    3.220453e-07
7.599669e+02    2.926536e-07
7.716444e+02    2.787059e-07
7.955404e+02    2.528095e-07
8.077645e+02    2.406410e-07
8.201764e+02    2.288639e-07
8.455754e+02    2.069120e-07
8.851561e+02    1.773635e-07
8.987572e+02    1.682853e-07
9.125673e+02    1.597900e-07
9.265896e+02    1.514842e-07
9.408273e+02    1.435969e-07
9.552839e+02    1.361034e-07
9.699626e+02    1.288291e-07
9.848668e+02    1.219816e-07
1.000000e+03    1.154717e-07
