# W [GeV]    S_gg [GeV^-1]
8.717608e+01    6.331382e-05
8.851561e+01    6.169325e-05
8.987572e+01    6.002972e-05
9.125673e+01    5.848755e-05
9.265896e+01    5.694500e-05
9.408273e+01    5.542943e-05
9.552839e+01    5.396383e-05
9.699626e+01    5.254693e-05
1.000000e+02    4.980620e-05
1.015366e+02    4.848585e-05
1.030968e+02    4.716578e-05
1.046809e+02    4.588526e-05
1.062894e+02    4.467288e-05
1.079226e+02    4.349464e-05
1.095810e+02    4.229876e-05
1.112648e+02    4.115933e-05
1.129744e+02    4.004993e-05
1.164730e+02    3.789682e-05
1.182627e+02    3.686914e-05
1.219250e+02    3.490414e-05
1.237985e+02    3.394802e-05
1.257007e+02    3.302381e-05
1.276322e+02    3.210868e-05
1.295934e+02    3.122499e-05
1.315847e+02    3.035654e-05
1.336066e+02    2.952330e-05
1.356595e+02    2.870640e-05
1.398606e+02    2.715332e-05
1.420097e+02    2.638667e-05
1.441917e+02    2.564639e-05
1.464074e+02    2.491499e-05
1.486570e+02    2.422439e-05
1.509413e+02    2.352866e-05
1.532606e+02    2.287587e-05
1.556155e+02    2.221899e-05
1.580067e+02    2.159381e-05
1.604346e+02    2.098210e-05
1.628998e+02    2.038672e-05
1.654029e+02    1.980240e-05
1.679444e+02    1.925128e-05
1.705250e+02    1.868517e-05
1.758058e+02    1.762882e-05
1.785072e+02    1.711824e-05
1.812501e+02    1.661208e-05
1.840351e+02    1.614381e-05
1.868629e+02    1.567030e-05
1.926496e+02    1.476442e-05
1.956099e+02    1.433678e-05
1.986155e+02    1.390856e-05
2.016674e+02    1.349694e-05
2.047662e+02    1.310234e-05
2.079126e+02    1.270928e-05
2.111073e+02    1.233399e-05
2.143512e+02    1.196515e-05
2.209891e+02    1.126012e-05
2.243848e+02    1.092208e-05
2.278326e+02    1.059318e-05
2.313334e+02    1.027739e-05
2.348881e+02    9.963749e-06
2.384973e+02    9.659042e-06
2.421620e+02    9.361465e-06
2.458830e+02    9.080373e-06
2.496612e+02    8.799796e-06
2.534974e+02    8.531175e-06
2.573926e+02    8.260055e-06
2.613476e+02    8.008259e-06
2.653634e+02    7.759119e-06
2.694409e+02    7.519177e-06
2.777849e+02    7.055042e-06
2.820533e+02    6.835817e-06
2.863872e+02    6.614042e-06
2.907878e+02    6.409931e-06
2.952560e+02    6.204745e-06
2.997928e+02    6.006189e-06
3.043993e+02    5.818075e-06
3.090767e+02    5.629554e-06
3.138259e+02    5.446889e-06
3.235443e+02    5.103341e-06
3.285158e+02    4.935905e-06
3.335637e+02    4.774857e-06
3.386892e+02    4.617644e-06
3.438934e+02    4.466458e-06
3.491776e+02    4.321798e-06
3.545430e+02    4.175919e-06
3.599908e+02    4.036107e-06
3.655223e+02    3.903378e-06
3.711389e+02    3.773652e-06
3.768417e+02    3.644989e-06
3.826321e+02    3.522155e-06
3.885116e+02    3.404946e-06
3.944814e+02    3.288618e-06
4.005429e+02    3.175683e-06
4.066975e+02    3.068357e-06
4.129467e+02    2.962382e-06
4.192920e+02    2.860408e-06
4.257347e+02    2.761167e-06
4.322765e+02    2.665703e-06
4.389187e+02    2.573084e-06
4.456630e+02    2.482383e-06
4.525110e+02    2.394531e-06
4.594642e+02    2.311241e-06
4.736927e+02    2.148642e-06
4.809713e+02    2.072960e-06
4.883618e+02    1.997678e-06
4.958659e+02    1.925666e-06
5.034853e+02    1.855134e-06
5.112217e+02    1.787834e-06
5.190770e+02    1.722483e-06
5.270530e+02    1.659215e-06
5.351516e+02    1.597733e-06
5.433746e+02    1.538947e-06
5.517240e+02    1.481410e-06
5.602016e+02    1.426714e-06
5.688096e+02    1.371968e-06
5.775498e+02    1.320358e-06
5.864242e+02    1.270235e-06
5.954351e+02    1.221495e-06
6.045844e+02    1.175151e-06
6.138743e+02    1.129856e-06
6.328846e+02    1.043886e-06
6.524835e+02    9.634031e-07
6.625094e+02    9.252561e-07
6.830258e+02    8.535267e-07
6.935210e+02    8.185342e-07
7.041775e+02    7.856928e-07
7.149977e+02    7.537010e-07
7.259842e+02    7.228759e-07
7.371395e+02    6.930735e-07
7.484662e+02    6.648616e-07
7.599669e+02    6.370174e-07
7.716444e+02    6.104700e-07
7.835013e+02    5.850133e-07
7.955404e+02    5.603092e-07
8.077645e+02    5.363015e-07
8.201764e+02    5.132636e-07
8.327791e+02    4.915395e-07
8.455754e+02    4.699986e-07
8.585683e+02    4.495869e-07
8.717608e+02    4.300256e-07
8.851561e+02    4.108600e-07
8.987572e+02    3.926666e-07
9.125673e+02    3.751723e-07
9.408273e+02    3.421298e-07
9.552839e+02    3.265553e-07
9.699626e+02    3.115188e-07
9.848668e+02    2.970385e-07
1.000000e+03    2.833477e-07
