# W [GeV]    S_gg [GeV^-1]
1.986155e+02    2.912662e-06
2.016674e+02    2.785822e-06
2.047662e+02    2.662431e-06
2.079126e+02    2.545005e-06
2.111073e+02    2.430478e-06
2.143512e+02    2.321057e-06
2.176448e+02    2.216383e-06
2.209891e+02    2.115507e-06
2.243848e+02    2.018494e-06
2.278326e+02    1.925224e-06
2.313334e+02    1.835685e-06
2.348881e+02    1.748810e-06
2.384973e+02    1.666644e-06
2.421620e+02    1.587392e-06
2.458830e+02    1.511519e-06
2.496612e+02    1.437767e-06
2.534974e+02    1.368076e-06
2.573926e+02    1.300842e-06
2.613476e+02    1.236287e-06
2.653634e+02    1.174739e-06
2.694409e+02    1.115921e-06
2.735811e+02    1.059092e-06
2.777849e+02    1.005002e-06
2.820533e+02    9.530332e-07
2.863872e+02    9.033686e-07
2.907878e+02    8.557566e-07
2.952560e+02    8.106356e-07
2.997928e+02    7.678702e-07
3.043993e+02    7.262526e-07
3.090767e+02    6.867600e-07
3.138259e+02    6.490460e-07
3.186480e+02    6.130961e-07
3.235443e+02    5.788517e-07
3.285158e+02    5.460181e-07
3.335637e+02    5.149063e-07
3.386892e+02    4.852515e-07
3.438934e+02    4.571067e-07
3.545430e+02    4.048453e-07
3.599908e+02    3.805157e-07
3.655223e+02    3.573007e-07
3.826321e+02    2.950421e-07
3.885116e+02    2.762873e-07
3.944814e+02    2.586305e-07
4.005429e+02    2.419218e-07
4.066975e+02    2.260298e-07
4.129467e+02    2.109949e-07
4.192920e+02    1.967234e-07
4.257347e+02    1.834220e-07
4.322765e+02    1.707818e-07
4.389187e+02    1.589005e-07
4.456630e+02    1.476233e-07
4.525110e+02    1.370236e-07
4.665242e+02    1.176451e-07
4.736927e+02    1.088154e-07
4.883618e+02    9.279163e-08
5.034853e+02    7.868650e-08
5.112217e+02    7.232607e-08
5.270530e+02    6.074723e-08
5.351516e+02    5.560199e-08
5.433746e+02    5.073602e-08
5.517240e+02    4.622010e-08
5.688096e+02    3.814827e-08
5.775498e+02    3.454109e-08
5.864242e+02    3.119605e-08
5.954351e+02    2.812677e-08
6.045844e+02    2.525672e-08
6.138743e+02    2.263533e-08
6.233070e+02    2.021826e-08
6.328846e+02    1.800777e-08
6.426093e+02    1.596982e-08
6.625094e+02    1.241837e-08
6.830258e+02    9.489943e-09
7.041775e+02    7.088596e-09
7.149977e+02    6.070705e-09
7.259842e+02    5.160239e-09
7.371395e+02    4.353520e-09
7.484662e+02    3.639793e-09
7.599669e+02    3.013114e-09
7.716444e+02    2.464910e-09
7.835013e+02    1.991580e-09
7.955404e+02    1.584201e-09
8.077645e+02    1.238195e-09
8.201764e+02    9.480184e-10
8.327791e+02    7.074474e-10
8.455754e+02    5.119168e-10
8.585683e+02    3.554409e-10
8.717608e+02    2.340308e-10
8.851561e+02    1.429417e-10
8.987572e+02    7.796930e-11
9.125673e+02    3.507234e-11
9.265896e+02    1.049780e-11
9.408273e+02    6.642498e-13
