# W [GeV]    S_gg [GeV^-1]
3.285158e+02    1.769505e-06
3.335637e+02    1.702973e-06
3.386892e+02    1.639459e-06
3.438934e+02    1.577001e-06
3.491776e+02    1.517913e-06
3.545430e+02    1.459838e-06
3.599908e+02    1.403844e-06
3.655223e+02    1.349903e-06
3.711389e+02    1.297415e-06
3.768417e+02    1.247540e-06
3.826321e+02    1.198623e-06
3.944814e+02    1.106067e-06
4.005429e+02    1.061735e-06
4.066975e+02    1.020580e-06
4.129467e+02    9.789961e-07
4.192920e+02    9.402149e-07
4.322765e+02    8.660470e-07
4.389187e+02    8.301495e-07
4.456630e+02    7.962129e-07
4.525110e+02    7.630682e-07
4.594642e+02    7.309609e-07
4.665242e+02    7.013235e-07
4.736927e+02    6.718907e-07
4.809713e+02    6.433345e-07
4.883618e+02    6.161742e-07
4.958659e+02    5.900955e-07
5.034853e+02    5.644391e-07
5.112217e+02    5.398260e-07
5.190770e+02    5.169224e-07
5.351516e+02    4.724931e-07
5.433746e+02    4.519092e-07
5.602016e+02    4.123571e-07
5.688096e+02    3.936636e-07
5.775498e+02    3.760918e-07
5.864242e+02    3.589465e-07
5.954351e+02    3.425409e-07
6.045844e+02    3.267421e-07
6.138743e+02    3.114693e-07
6.233070e+02    2.970229e-07
6.328846e+02    2.828101e-07
6.426093e+02    2.695527e-07
6.524835e+02    2.566823e-07
6.625094e+02    2.445007e-07
6.726894e+02    2.327093e-07
6.830258e+02    2.213451e-07
6.935210e+02    2.104744e-07
7.041775e+02    2.001283e-07
7.149977e+02    1.901286e-07
7.259842e+02    1.806999e-07
7.371395e+02    1.715941e-07
7.484662e+02    1.627655e-07
7.599669e+02    1.545227e-07
7.716444e+02    1.465389e-07
7.835013e+02    1.389129e-07
7.955404e+02    1.316847e-07
8.077645e+02    1.247959e-07
8.201764e+02    1.180545e-07
8.455754e+02    1.056909e-07
8.585683e+02    9.990576e-08
8.717608e+02    9.446522e-08
8.851561e+02    8.924797e-08
8.987572e+02    8.423121e-08
9.125673e+02    7.946044e-08
9.265896e+02    7.495385e-08
9.552839e+02    6.660224e-08
1.000000e+03    5.551076e-08
