# W [GeV]    S_gg [GeV^-1]
2.384973e+02    1.329956e-05
2.421620e+02    1.290767e-05
2.458830e+02    1.252330e-05
2.496612e+02    1.214552e-05
2.534974e+02    1.179171e-05
2.573926e+02    1.143900e-05
2.613476e+02    1.108784e-05
2.653634e+02    1.075216e-05
2.694409e+02    1.042642e-05
2.735811e+02    1.011119e-05
2.777849e+02    9.802804e-06
2.820533e+02    9.504645e-06
2.863872e+02    9.211154e-06
2.907878e+02    8.927214e-06
2.952560e+02    8.652783e-06
2.997928e+02    8.386113e-06
3.090767e+02    7.871149e-06
3.186480e+02    7.380722e-06
3.235443e+02    7.146771e-06
3.285158e+02    6.922267e-06
3.335637e+02    6.700701e-06
3.386892e+02    6.487960e-06
3.491776e+02    6.078769e-06
3.545430e+02    5.882705e-06
3.599908e+02    5.693000e-06
3.655223e+02    5.505770e-06
3.711389e+02    5.326630e-06
3.768417e+02    5.151112e-06
3.944814e+02    4.659201e-06
4.005429e+02    4.502570e-06
4.066975e+02    4.352963e-06
4.129467e+02    4.206548e-06
4.192920e+02    4.065521e-06
4.322765e+02    3.794808e-06
4.389187e+02    3.665461e-06
4.456630e+02    3.539877e-06
4.525110e+02    3.417459e-06
4.736927e+02    3.073437e-06
4.809713e+02    2.967306e-06
4.883618e+02    2.861244e-06
4.958659e+02    2.759785e-06
5.034853e+02    2.662337e-06
5.190770e+02    2.476341e-06
5.270530e+02    2.386819e-06
5.351516e+02    2.301231e-06
5.433746e+02    2.217612e-06
5.602016e+02    2.059144e-06
5.688096e+02    1.983062e-06
5.775498e+02    1.908802e-06
5.864242e+02    1.838138e-06
5.954351e+02    1.769945e-06
6.045844e+02    1.702912e-06
6.138743e+02    1.638843e-06
6.233070e+02    1.576452e-06
6.328846e+02    1.516612e-06
6.426093e+02    1.458434e-06
6.524835e+02    1.402246e-06
6.625094e+02    1.347786e-06
6.726894e+02    1.295562e-06
6.830258e+02    1.244653e-06
6.935210e+02    1.195658e-06
7.041775e+02    1.148229e-06
7.149977e+02    1.103045e-06
7.259842e+02    1.058636e-06
7.371395e+02    1.015835e-06
7.484662e+02    9.751217e-07
7.599669e+02    9.353490e-07
7.716444e+02    8.970263e-07
7.955404e+02    8.243778e-07
8.077645e+02    7.902433e-07
8.201764e+02    7.568965e-07
8.455754e+02    6.944010e-07
8.585683e+02    6.648141e-07
8.717608e+02    6.359644e-07
8.851561e+02    6.084388e-07
8.987572e+02    5.822156e-07
9.125673e+02    5.567768e-07
9.265896e+02    5.320194e-07
9.408273e+02    5.084625e-07
9.552839e+02    4.859801e-07
9.699626e+02    4.638055e-07
9.848668e+02    4.429389e-07
