# W [GeV]    S_gg [GeV^-1]
4.525110e+01    1.259937e-04
4.594642e+01    1.225540e-04
4.665242e+01    1.191256e-04
4.736927e+01    1.158740e-04
4.809713e+01    1.126835e-04
4.883618e+01    1.094461e-04
4.958659e+01    1.064153e-04
5.034853e+01    1.034643e-04
5.112217e+01    1.005520e-04
5.190770e+01    9.767110e-05
5.270530e+01    9.493548e-05
5.433746e+01    8.962449e-05
5.517240e+01    8.702437e-05
5.602016e+01    8.454669e-05
5.688096e+01    8.211243e-05
5.775498e+01    7.973526e-05
5.864242e+01    7.744717e-05
5.954351e+01    7.515716e-05
6.045844e+01    7.296156e-05
6.138743e+01    7.085342e-05
6.233070e+01    6.874091e-05
6.328846e+01    6.671705e-05
6.426093e+01    6.477730e-05
6.524835e+01    6.282701e-05
6.625094e+01    6.098741e-05
6.830258e+01    5.736652e-05
6.935210e+01    5.566812e-05
7.041775e+01    5.399059e-05
7.149977e+01    5.234128e-05
7.259842e+01    5.075970e-05
7.371395e+01    4.920899e-05
7.484662e+01    4.770253e-05
7.599669e+01    4.621252e-05
7.716444e+01    4.480359e-05
7.835013e+01    4.341354e-05
7.955404e+01    4.207621e-05
8.077645e+01    4.075342e-05
8.201764e+01    3.946668e-05
8.455754e+01    3.702429e-05
8.585683e+01    3.584654e-05
8.851561e+01    3.360188e-05
8.987572e+01    3.252062e-05
9.125673e+01    3.147818e-05
9.265896e+01    3.044714e-05
9.408273e+01    2.945241e-05
9.552839e+01    2.850531e-05
9.699626e+01    2.755789e-05
9.848668e+01    2.664146e-05
1.000000e+02    2.577001e-05
1.015366e+02    2.491392e-05
1.030968e+02    2.407497e-05
1.062894e+02    2.248681e-05
1.079226e+02    2.172361e-05
1.095810e+02    2.097653e-05
1.112648e+02    2.026947e-05
1.129744e+02    1.956834e-05
1.164730e+02    1.824373e-05
1.182627e+02    1.760424e-05
1.200799e+02    1.699040e-05
1.219250e+02    1.639356e-05
1.237985e+02    1.581674e-05
1.257007e+02    1.525243e-05
1.276322e+02    1.470722e-05
1.295934e+02    1.418359e-05
1.315847e+02    1.367224e-05
1.336066e+02    1.316874e-05
1.356595e+02    1.269296e-05
1.377440e+02    1.222853e-05
1.398606e+02    1.177705e-05
1.464074e+02    1.050745e-05
1.486570e+02    1.011372e-05
1.509413e+02    9.728393e-06
1.532606e+02    9.362644e-06
1.556155e+02    9.000958e-06
1.580067e+02    8.651057e-06
1.604346e+02    8.318112e-06
1.628998e+02    7.995381e-06
1.654029e+02    7.682386e-06
1.679444e+02    7.378709e-06
1.705250e+02    7.084734e-06
1.758058e+02    6.529058e-06
1.785072e+02    6.266159e-06
1.812501e+02    6.010775e-06
1.840351e+02    5.765157e-06
1.868629e+02    5.527482e-06
1.897342e+02    5.298151e-06
1.926496e+02    5.075899e-06
1.956099e+02    4.865119e-06
2.016674e+02    4.460485e-06
2.079126e+02    4.085649e-06
2.111073e+02    3.906321e-06
2.143512e+02    3.735193e-06
2.209891e+02    3.413141e-06
2.243848e+02    3.260915e-06
2.278326e+02    3.114142e-06
2.313334e+02    2.971648e-06
2.348881e+02    2.838101e-06
2.384973e+02    2.706711e-06
2.421620e+02    2.580866e-06
2.458830e+02    2.460665e-06
2.496612e+02    2.344061e-06
2.573926e+02    2.127238e-06
2.653634e+02    1.925653e-06
2.694409e+02    1.831235e-06
2.735811e+02    1.740971e-06
2.777849e+02    1.655244e-06
2.820533e+02    1.571824e-06
2.863872e+02    1.491890e-06
2.952560e+02    1.343108e-06
2.997928e+02    1.273166e-06
3.043993e+02    1.206808e-06
3.090767e+02    1.142662e-06
3.138259e+02    1.081718e-06
3.186480e+02    1.023351e-06
3.285158e+02    9.148542e-07
3.335637e+02    8.640187e-07
3.386892e+02    8.155531e-07
3.438934e+02    7.694905e-07
3.491776e+02    7.257000e-07
3.545430e+02    6.838665e-07
3.599908e+02    6.439100e-07
3.655223e+02    6.061378e-07
3.711389e+02    5.700951e-07
3.768417e+02    5.357537e-07
3.885116e+02    4.723957e-07
3.944814e+02    4.429786e-07
4.005429e+02    4.150715e-07
4.066975e+02    3.887155e-07
4.129467e+02    3.637590e-07
4.257347e+02    3.176502e-07
4.389187e+02    2.765459e-07
4.456630e+02    2.576035e-07
4.525110e+02    2.397297e-07
4.594642e+02    2.229875e-07
4.665242e+02    2.071170e-07
4.736927e+02    1.921612e-07
4.883618e+02    1.648739e-07
4.958659e+02    1.525234e-07
5.034853e+02    1.407989e-07
5.112217e+02    1.298160e-07
5.270530e+02    1.100519e-07
5.351516e+02    1.010701e-07
5.602016e+02    7.753329e-08
5.688096e+02    7.074050e-08
5.775498e+02    6.440290e-08
5.864242e+02    5.851957e-08
5.954351e+02    5.306155e-08
6.045844e+02    4.801041e-08
6.138743e+02    4.333586e-08
6.233070e+02    3.902267e-08
6.328846e+02    3.502220e-08
6.426093e+02    3.135011e-08
6.524835e+02    2.799729e-08
6.726894e+02    2.208298e-08
6.935210e+02    1.715862e-08
7.041775e+02    1.503229e-08
7.259842e+02    1.137628e-08
7.371395e+02    9.820571e-09
7.484662e+02    8.427933e-09
7.599669e+02    7.187058e-09
7.716444e+02    6.090075e-09
7.835013e+02    5.124494e-09
8.077645e+02    3.539784e-09
8.201764e+02    2.904583e-09
8.327791e+02    2.357059e-09
8.455754e+02    1.892266e-09
8.585683e+02    1.501939e-09
8.717608e+02    1.176222e-09
8.851561e+02    9.082713e-10
8.987572e+02    6.898031e-10
9.125673e+02    5.148466e-10
9.265896e+02    3.767108e-10
9.408273e+02    2.696141e-10
9.552839e+02    1.881774e-10
9.699626e+02    1.276407e-10
9.848668e+02    8.383281e-11
1.000000e+03    5.298552e-11
