# W [GeV]    S_gg [GeV^-1]
6.045844e+01    7.028929e-05
6.233070e+01    6.614633e-05
6.328846e+01    6.414455e-05
6.426093e+01    6.221761e-05
6.524835e+01    6.032413e-05
6.625094e+01    5.851855e-05
6.726894e+01    5.672848e-05
6.830258e+01    5.497873e-05
6.935210e+01    5.328100e-05
7.041775e+01    5.166120e-05
7.149977e+01    5.001927e-05
7.259842e+01    4.849220e-05
7.371395e+01    4.698900e-05
7.484662e+01    4.552561e-05
7.599669e+01    4.409824e-05
7.716444e+01    4.269598e-05
7.835013e+01    4.134654e-05
7.955404e+01    4.003698e-05
8.077645e+01    3.876996e-05
8.201764e+01    3.751065e-05
8.327791e+01    3.631178e-05
8.455754e+01    3.515155e-05
8.585683e+01    3.400198e-05
8.717608e+01    3.289698e-05
8.851561e+01    3.181501e-05
9.125673e+01    2.977326e-05
9.265896e+01    2.877762e-05
9.408273e+01    2.783731e-05
9.552839e+01    2.690850e-05
1.000000e+02    2.428887e-05
1.015366e+02    2.346538e-05
1.030968e+02    2.266230e-05
1.046809e+02    2.189103e-05
1.062894e+02    2.114432e-05
1.079226e+02    2.041044e-05
1.112648e+02    1.902437e-05
1.129744e+02    1.835292e-05
1.164730e+02    1.708689e-05
1.182627e+02    1.648876e-05
1.200799e+02    1.589538e-05
1.219250e+02    1.533257e-05
1.237985e+02    1.477806e-05
1.257007e+02    1.424608e-05
1.276322e+02    1.373404e-05
1.295934e+02    1.322848e-05
1.315847e+02    1.274804e-05
1.336066e+02    1.227349e-05
1.356595e+02    1.181963e-05
1.377440e+02    1.138521e-05
1.398606e+02    1.095632e-05
1.420097e+02    1.054520e-05
1.441917e+02    1.014341e-05
1.464074e+02    9.762183e-06
1.486570e+02    9.390451e-06
1.509413e+02    9.027726e-06
1.532606e+02    8.682099e-06
1.556155e+02    8.344196e-06
1.580067e+02    8.019230e-06
1.628998e+02    7.399877e-06
1.654029e+02    7.106594e-06
1.679444e+02    6.823873e-06
1.705250e+02    6.551442e-06
1.731453e+02    6.285099e-06
1.758058e+02    6.029146e-06
1.812501e+02    5.547425e-06
1.840351e+02    5.317718e-06
1.868629e+02    5.096931e-06
1.897342e+02    4.880523e-06
1.926496e+02    4.676743e-06
1.956099e+02    4.478951e-06
1.986155e+02    4.288062e-06
2.016674e+02    4.103382e-06
2.079126e+02    3.756020e-06
2.111073e+02    3.590300e-06
2.143512e+02    3.432872e-06
2.176448e+02    3.280598e-06
2.209891e+02    3.133622e-06
2.243848e+02    2.991918e-06
2.278326e+02    2.856613e-06
2.313334e+02    2.726526e-06
2.348881e+02    2.601208e-06
2.421620e+02    2.364029e-06
2.458830e+02    2.253296e-06
2.496612e+02    2.147332e-06
2.534974e+02    2.044196e-06
2.613476e+02    1.851412e-06
2.653634e+02    1.761375e-06
2.694409e+02    1.674127e-06
2.735811e+02    1.590610e-06
2.777849e+02    1.512454e-06
2.820533e+02    1.435316e-06
2.863872e+02    1.361792e-06
2.907878e+02    1.292340e-06
2.997928e+02    1.161158e-06
3.043993e+02    1.099725e-06
3.090767e+02    1.041240e-06
3.138259e+02    9.856854e-07
3.186480e+02    9.323770e-07
3.235443e+02    8.811585e-07
3.285158e+02    8.328846e-07
3.335637e+02    7.860599e-07
3.386892e+02    7.423276e-07
3.438934e+02    7.000689e-07
3.491776e+02    6.599481e-07
3.545430e+02    6.214124e-07
3.599908e+02    5.854652e-07
3.655223e+02    5.511503e-07
3.711389e+02    5.178162e-07
3.768417e+02    4.868530e-07
3.826321e+02    4.569534e-07
3.885116e+02    4.289344e-07
3.944814e+02    4.020377e-07
4.005429e+02    3.767745e-07
4.129467e+02    3.299074e-07
4.192920e+02    3.085731e-07
4.257347e+02    2.881321e-07
4.322765e+02    2.688134e-07
4.389187e+02    2.506391e-07
4.456630e+02    2.334603e-07
4.525110e+02    2.172060e-07
4.594642e+02    2.019290e-07
4.665242e+02    1.876037e-07
4.736927e+02    1.739788e-07
4.809713e+02    1.612119e-07
4.958659e+02    1.379553e-07
5.034853e+02    1.273794e-07
5.112217e+02    1.174768e-07
5.190770e+02    1.081564e-07
5.270530e+02    9.946819e-08
5.433746e+02    8.375422e-08
5.517240e+02    7.661612e-08
5.602016e+02    6.999185e-08
5.688096e+02    6.386156e-08
5.775498e+02    5.813538e-08
5.864242e+02    5.281937e-08
5.954351e+02    4.788859e-08
6.045844e+02    4.331650e-08
6.233070e+02    3.518729e-08
6.426093e+02    2.828072e-08
6.726894e+02    1.988970e-08
6.935210e+02    1.545513e-08
7.041775e+02    1.353683e-08
7.259842e+02    1.023671e-08
7.371395e+02    8.832170e-09
7.484662e+02    7.579370e-09
7.599669e+02    6.465967e-09
7.716444e+02    5.475747e-09
8.077645e+02    3.181300e-09
8.201764e+02    2.608832e-09
8.327791e+02    2.117490e-09
8.455754e+02    1.699581e-09
8.585683e+02    1.348370e-09
8.851561e+02    8.147430e-10
8.987572e+02    6.188327e-10
9.125673e+02    4.618943e-10
9.265896e+02    3.378224e-10
9.408273e+02    2.418437e-10
9.552839e+02    1.687223e-10
9.848668e+02    7.514758e-11
1.000000e+03    4.746168e-11
