# W [GeV]    S_gg [GeV^-1]
3.655223e+02    1.552740e-06
3.711389e+02    1.495551e-06
3.768417e+02    1.440211e-06
3.885116e+02    1.331292e-06
3.944814e+02    1.280066e-06
4.066975e+02    1.183689e-06
4.129467e+02    1.137847e-06
4.192920e+02    1.093374e-06
4.257347e+02    1.050733e-06
4.456630e+02    9.301962e-07
4.525110e+02    8.927474e-07
4.594642e+02    8.572621e-07
4.665242e+02    8.226508e-07
4.809713e+02    7.571104e-07
4.958659e+02    6.957585e-07
5.112217e+02    6.392346e-07
5.270530e+02    5.866866e-07
5.351516e+02    5.622565e-07
5.433746e+02    5.379279e-07
5.517240e+02    5.146170e-07
5.602016e+02    4.924283e-07
5.688096e+02    4.708189e-07
5.775498e+02    4.507044e-07
5.954351e+02    4.118055e-07
6.138743e+02    3.759081e-07
6.233070e+02    3.589323e-07
6.328846e+02    3.429158e-07
6.426093e+02    3.271551e-07
6.524835e+02    3.122842e-07
6.726894e+02    2.840613e-07
6.830258e+02    2.709263e-07
6.935210e+02    2.580688e-07
7.041775e+02    2.458642e-07
7.149977e+02    2.341128e-07
7.259842e+02    2.229041e-07
7.371395e+02    2.120977e-07
7.484662e+02    2.018310e-07
7.599669e+02    1.919614e-07
7.716444e+02    1.825022e-07
7.835013e+02    1.733209e-07
7.955404e+02    1.646832e-07
8.077645e+02    1.564555e-07
8.201764e+02    1.484483e-07
8.455754e+02    1.336927e-07
8.585683e+02    1.267163e-07
8.717608e+02    1.200130e-07
8.851561e+02    1.136917e-07
8.987572e+02    1.076308e-07
9.125673e+02    1.018975e-07
9.265896e+02    9.640216e-08
9.408273e+02    9.120211e-08
9.552839e+02    8.617758e-08
9.699626e+02    8.137084e-08
9.848668e+02    7.679923e-08
1.000000e+03    7.251508e-08
