# W [GeV]    S_gg [GeV^-1]
2.653634e+02    1.505142e-05
2.694409e+02    1.461947e-05
2.735811e+02    1.420861e-05
2.777849e+02    1.379908e-05
2.863872e+02    1.301339e-05
2.907878e+02    1.263978e-05
2.952560e+02    1.227892e-05
2.997928e+02    1.192095e-05
3.043993e+02    1.157688e-05
3.090767e+02    1.123945e-05
3.138259e+02    1.090506e-05
3.186480e+02    1.059049e-05
3.235443e+02    1.027940e-05
3.285158e+02    9.978687e-06
3.335637e+02    9.680208e-06
3.386892e+02    9.392422e-06
3.438934e+02    9.115179e-06
3.545430e+02    8.575139e-06
3.599908e+02    8.319356e-06
3.655223e+02    8.066647e-06
3.711389e+02    7.821696e-06
3.768417e+02    7.583785e-06
3.826321e+02    7.354778e-06
3.885116e+02    7.128732e-06
3.944814e+02    6.908280e-06
4.005429e+02    6.696844e-06
4.066975e+02    6.491914e-06
4.129467e+02    6.293261e-06
4.192920e+02    6.095156e-06
4.257347e+02    5.906679e-06
4.322765e+02    5.718899e-06
4.389187e+02    5.541041e-06
4.456630e+02    5.367889e-06
4.525110e+02    5.198136e-06
4.594642e+02    5.029654e-06
4.665242e+02    4.872826e-06
4.736927e+02    4.715562e-06
4.809713e+02    4.566797e-06
4.883618e+02    4.417904e-06
4.958659e+02    4.274532e-06
5.034853e+02    4.138440e-06
5.112217e+02    4.004252e-06
5.190770e+02    3.873009e-06
5.270530e+02    3.746095e-06
5.351516e+02    3.622401e-06
5.433746e+02    3.501677e-06
5.602016e+02    3.274223e-06
5.775498e+02    3.058341e-06
5.864242e+02    2.955072e-06
5.954351e+02    2.855103e-06
6.045844e+02    2.759339e-06
6.138743e+02    2.663971e-06
6.233070e+02    2.573345e-06
6.328846e+02    2.485836e-06
6.426093e+02    2.399721e-06
6.524835e+02    2.316453e-06
6.625094e+02    2.236264e-06
6.726894e+02    2.156703e-06
6.830258e+02    2.081458e-06
6.935210e+02    2.009037e-06
7.041775e+02    1.937175e-06
7.149977e+02    1.868954e-06
7.259842e+02    1.802323e-06
7.371395e+02    1.736988e-06
7.484662e+02    1.674185e-06
7.599669e+02    1.614598e-06
7.716444e+02    1.555388e-06
7.835013e+02    1.498606e-06
7.955404e+02    1.442810e-06
8.077645e+02    1.389371e-06
8.201764e+02    1.339132e-06
8.327791e+02    1.288789e-06
8.455754e+02    1.240093e-06
8.585683e+02    1.193641e-06
8.717608e+02    1.148355e-06
8.851561e+02    1.104871e-06
8.987572e+02    1.062346e-06
9.265896e+02    9.823868e-07
9.552839e+02    9.073390e-07
9.699626e+02    8.715635e-07
9.848668e+02    8.376848e-07
1.000000e+03    8.041391e-07
